Phase	O
the	O
First	O
:	O
The	O
Maiden	O
I	O
On	O
an	O
evening	O
in	O
the	O
latter	O
part	O
of	O
May	O
a	O
middle-aged	O
man	O
was	O
walking	EVENT
homeward	O
from	O
Shaston	O
to	O
the	O
village	O
of	O
Marlott	O
,	O
in	O
the	O
adjoining	O
Vale	O
of	O
Blakemore	O
,	O
or	O
Blackmoor	O
.	O

The	O
pair	O
of	O
legs	O
that	O
carried	O
him	O
were	O
rickety	O
,	O
and	O
there	O
was	O
a	O
bias	O
in	O
his	O
gait	O
which	O
inclined	EVENT
him	O
somewhat	O
to	O
the	O
left	O
of	O
a	O
straight	O
line	O
.	O

He	O
occasionally	O
gave	O
a	O
smart	O
nod	EVENT
,	O
as	O
if	O
in	O
confirmation	O
of	O
some	O
opinion	O
,	O
though	O
he	O
was	O
not	O
thinking	O
of	O
anything	O
in	O
particular	O
.	O

An	O
empty	O
egg-basket	O
was	O
slung	O
upon	O
his	O
arm	O
,	O
the	O
nap	O
of	O
his	O
hat	O
was	O
ruffled	O
,	O
a	O
patch	O
being	O
quite	O
worn	O
away	O
at	O
its	O
brim	O
where	O
his	O
thumb	O
came	EVENT
in	O
taking	EVENT
it	O
off	O
.	O

Presently	O
he	O
was	O
met	EVENT
by	O
an	O
elderly	O
parson	O
astride	O
on	O
a	O
gray	O
mare	O
,	O
who	O
,	O
as	O
he	O
rode	EVENT
,	O
hummed	EVENT
a	O
wandering	O
tune	O
.	O

"	O
Good	O
night	O
t	O
'	O
ee	O
,	O
"	O
said	EVENT
the	O
man	O
with	O
the	O
basket	O
.	O

"	O
Good	O
night	O
,	O
Sir	O
John	O
,	O
"	O
said	EVENT
the	O
parson	O
.	O

The	O
pedestrian	O
,	O
after	O
another	O
pace	O
or	O
two	O
,	O
halted	EVENT
,	O
and	O
turned	EVENT
round	O
.	O

"	O
Now	O
,	O
sir	O
,	O
begging	O
your	O
pardon	O
;	O
we	O
met	EVENT
last	O
market-day	O
on	O
this	O
road	O
about	O
this	O
time	O
,	O
and	O
I	O
said	EVENT
'	O
Good	O
night	O
,	O
'	O
and	O
you	O
made	O
reply	EVENT
'	O
_	O
Good	O
night	O
,	O
Sir	O
John	O
_	O
,	O
'	O
as	O
now	O
.	O
"	O

"	O
I	O
did	O
,	O
"	O
said	EVENT
the	O
parson	O
.	O

"	O
And	O
once	O
before	O
that	O
--	O
near	O
a	O
month	O
ago	O
.	O
"	O

"	O
I	O
may	O
have	O
.	O
"	O

