CHAPTER	O
I	O
1801	O
.	O

--	O
I	O
have	O
just	O
returned	EVENT
from	O
a	O
visit	EVENT
to	O
my	O
landlord	O
--	O
the	O
solitary	O
neighbour	O
that	O
I	O
shall	O
be	O
troubled	O
with	O
.	O

This	O
is	O
certainly	O
a	O
beautiful	O
country	O
!	O

In	O
all	O
England	O
,	O
I	O
do	O
not	O
believe	O
that	O
I	O
could	O
have	O
fixed	O
on	O
a	O
situation	O
so	O
completely	O
removed	O
from	O
the	O
stir	O
of	O
society	O
.	O

A	O
perfect	O
misanthropist	O
's	O
heaven	O
:	O
and	O
Mr.	O
Heathcliff	O
and	O
I	O
are	O
such	O
a	O
suitable	O
pair	O
to	O
divide	O
the	O
desolation	O
between	O
us	O
.	O

A	O
capital	O
fellow	O
!	O

He	O
little	O
imagined	O
how	O
my	O
heart	O
warmed	EVENT
towards	O
him	O
when	O
I	O
beheld	EVENT
his	O
black	O
eyes	O
withdraw	EVENT
so	O
suspiciously	O
under	O
their	O
brows	O
,	O
as	O
I	O
rode	EVENT
up	O
,	O
and	O
when	O
his	O
fingers	O
sheltered	EVENT
themselves	O
,	O
with	O
a	O
jealous	O
resolution	O
,	O
still	O
further	O
in	O
his	O
waistcoat	O
,	O
as	O
I	O
announced	EVENT
my	O
name	O
.	O

'	O
Mr.	O
Heathcliff	O
?	O
'	O

I	O
said	EVENT
.	O

A	O
nod	EVENT
was	O
the	O
answer	O
.	O

'	O
Mr.	O
Lockwood	O
,	O
your	O
new	O
tenant	O
,	O
sir	O
.	O

I	O
do	O
myself	O
the	O
honour	O
of	O
calling	EVENT
as	O
soon	O
as	O
possible	O
after	O
my	O
arrival	EVENT
,	O
to	O
express	EVENT
the	O
hope	O
that	O
I	O
have	O
not	O
inconvenienced	O
you	O
by	O
my	O
perseverance	O
in	O
soliciting	O
the	O
occupation	O
of	O
Thrushcross	O
Grange	O
:	O
I	O
heard	EVENT
yesterday	O
you	O
had	O
had	O
some	O
thoughts	O
--	O
'	O
'	O
Thrushcross	O
Grange	O
is	O
my	O
own	O
,	O
sir	O
,	O
'	O
he	O
interrupted	EVENT
,	O
wincing	EVENT
.	O
'	O

I	O
should	O
not	O
allow	O
any	O
one	O
to	O
inconvenience	O
me	O
,	O
if	O
I	O
could	O
hinder	O
it	O
--	O
walk	O
in	O
!	O
'	O

The	O
'	O
walk	O
in	O
'	O
was	O
uttered	EVENT
with	O
closed	O
teeth	O
,	O
and	O
expressed	O
the	O
sentiment	O
,	O
'	O
Go	O
to	O
the	O
Deuce	O
:	O
'	O
even	O
the	O
gate	O
over	O
which	O
he	O
leant	O
manifested	O
no	O
sympathising	O
movement	O
to	O
the	O
words	EVENT
;	O
and	O
I	O
think	O
that	O
circumstance	O
determined	EVENT
me	O
to	O
accept	O
the	O
invitation	EVENT
:	O
I	O
felt	O
interested	O
in	O
a	O
man	O
who	O
seemed	O
more	O
exaggeratedly	O
reserved	O
than	O
myself	O
.	O

When	O
he	O
saw	EVENT
my	O
horse	O
's	O
breast	O
fairly	O
pushing	EVENT
the	O
barrier	O
,	O
he	O
did	O
put	O
out	O
his	O
hand	O
to	O
unchain	O
it	O
,	O
and	O
then	O
sullenly	O
preceded	EVENT
me	O
up	O
the	O
causeway	O
,	O
calling	EVENT
,	O
as	O
we	O
entered	EVENT
the	O
court	O
,	O
--	O
'	O
Joseph	O
,	O
take	O
Mr.	O
Lockwood	O
's	O
horse	O
;	O
and	O
bring	O
up	O
some	O
wine	O
.	O
'	O

'	O
Here	O
we	O
have	O
the	O
whole	O
establishment	O
of	O
domestics	O
,	O
I	O
