I	O
A	O
green	O
and	O
yellow	O
parrot	O
,	O
which	O
hung	O
in	O
a	O
cage	O
outside	O
the	O
door	O
,	O
kept	O
repeating	EVENT
over	O
and	O
over	O
:	O
“	O
Allez	O
vous-en	O
!	O

Allez	O
vous-en	O
!	O

Sapristi	O
!	O

That	O
's	O
all	O
right	O
!	O
”	O

He	O
could	O
speak	O
a	O
little	O
Spanish	O
,	O
and	O
also	O
a	O
language	O
which	O
nobody	O
understood	O
,	O
unless	O
it	O
was	O
the	O
mocking-bird	O
that	O
hung	O
on	O
the	O
other	O
side	O
of	O
the	O
door	O
,	O
whistling	EVENT
his	O
fluty	O
notes	O
out	O
upon	O
the	O
breeze	O
with	O
maddening	O
persistence	O
.	O

Mr.	O
Pontellier	O
,	O
unable	O
to	O
read	O
his	O
newspaper	O
with	O
any	O
degree	O
of	O
comfort	O
,	O
arose	EVENT
with	O
an	O
expression	O
and	O
an	O
exclamation	EVENT
of	O
disgust	O
.	O

He	O
walked	EVENT
down	O
the	O
gallery	O
and	O
across	O
the	O
narrow	O
“	O
bridges	O
”	O
which	O
connected	O
the	O
Lebrun	O
cottages	O
one	O
with	O
the	O
other	O
.	O

He	O
had	O
been	O
seated	O
before	O
the	O
door	O
of	O
the	O
main	O
house	O
.	O

The	O
parrot	O
and	O
the	O
mockingbird	O
were	O
the	O
property	O
of	O
Madame	O
Lebrun	O
,	O
and	O
they	O
had	O
the	O
right	O
to	O
make	O
all	O
the	O
noise	O
they	O
wished	O
.	O

Mr.	O
Pontellier	O
had	O
the	O
privilege	O
of	O
quitting	O
their	O
society	O
when	O
they	O
ceased	O
to	O
be	O
entertaining	O
.	O

He	O
stopped	EVENT
before	O
the	O
door	O
of	O
his	O
own	O
cottage	O
,	O
which	O
was	O
the	O
fourth	O
one	O
from	O
the	O
main	O
building	O
and	O
next	O
to	O
the	O
last	O
.	O

Seating	EVENT
himself	O
in	O
a	O
wicker	O
rocker	O
which	O
was	O
there	O
,	O
he	O
once	O
more	O
applied	O
himself	O
to	O
the	O
task	O
of	O
reading	EVENT
the	O
newspaper	O
.	O

The	O
day	O
was	O
Sunday	O
;	O
the	O
paper	O
was	O
a	O
day	O
old	O
.	O

The	O
Sunday	O
papers	O
had	O
not	O
yet	O
reached	O
Grand	O
Isle	O
.	O

He	O
was	O
already	O
acquainted	O
with	O
the	O
market	O
reports	O
,	O
and	O
he	O
glanced	EVENT
restlessly	O
over	O
the	O
editorials	O
and	O
bits	O
of	O
news	O
which	O
he	O
had	O
not	O
had	O
time	O
to	O
read	O
before	O
quitting	EVENT
New	O
Orleans	O
the	O
day	O
before	O
.	O

Mr.	O
Pontellier	O
wore	O
eye-glasses	O
.	O

He	O
was	O
a	O
man	O
of	O
forty	O
,	O
of	O
medium	O
height	O
and	O
rather	O
slender	O
build	O
;	O
he	O
stooped	O
a	O
little	O
.	O

His	O
hair	O
was	O
brown	O
and	O
straight	O
,	O
parted	O
on	O
one	O
side	O
.	O

His	O
beard	O
was	O
neatly	O
and	O
closely	O
trimmed	O
.	O

Once	O
in	O
a	O
while	O
he	O
withdrew	EVENT
his	O
glance	O
from	O
the	O
newspaper	O
and	O
looked	EVENT
about	O
him	O
.	O

There	O
was	O
more	O
noise	EVENT
than	O
ever	O
over	O
at	O
the	O
house	O
.	O

The	O
main	O
building	O
was	O
called	O
“	O
the	O
house	O
,	O
”	O
to	O
distinguish	O
it	O
from	O
the	O
cottages	O
.	O

The	O
chattering	O
and	O
whistling	O
birds	O
were	O
still	O
at	O
it	O
