CHAPTER	O
I	O
.	O

The	O
Coming	EVENT
of	O
a	O
Native	O
Son	O
The	O
Happy	O
Family	O
,	O
waiting	EVENT
for	O
the	O
Sunday	O
supper	O
call	O
,	O
were	O
grouped	O
around	O
the	O
open	O
door	O
of	O
the	O
bunk-house	O
,	O
gossiping	EVENT
idly	O
of	O
things	O
purely	O
local	O
,	O
when	O
the	O
Old	O
Man	O
returned	EVENT
from	O
the	O
Stock	O
Association	O
at	O
Helena	O
;	O
beside	O
him	O
on	O
the	O
buggy	O
seat	O
sat	EVENT
a	O
stranger	O
.	O

The	O
Old	O
Man	O
pulled	EVENT
up	O
at	O
the	O
bunk-house	O
,	O
the	O
stranger	O
sprang	EVENT
out	O
over	O
the	O
wheel	O
with	O
the	O
agility	O
which	O
bespoke	O
youthful	O
muscles	O
,	O
and	O
the	O
Old	O
Man	O
introduced	EVENT
him	O
with	O
a	O
quirk	O
of	O
the	O
lips	O
:	O
“	O
This	O
is	O
Mr.	O
Mig-u-ell	O
Rapponi	O
,	O
boys	O
--	O
a	O
peeler	O
straight	O
from	O
the	O
Golden	O
Gate	O
.	O

Throw	O
out	O
your	O
war-bag	O
and	O
make	O
yourself	O
to	O
home	O
,	O
Mig-u-ell	O
;	O
some	O
of	O
the	O
boys	O
'll	O
show	O
you	O
where	O
to	O
bed	O
down	O
.	O
”	O

The	O
Old	O
Man	O
drove	EVENT
on	O
to	O
the	O
house	O
with	O
his	O
own	O
luggage	O
,	O
and	O
Happy	O
Jack	O
followed	EVENT
to	O
take	O
charge	O
of	O
the	O
team	O
;	O
but	O
the	O
remainder	O
of	O
the	O
Happy	O
Family	O
unobtrusively	O
took	O
the	O
measure	EVENT
of	O
the	O
foreign	O
element	O
.	O

From	O
his	O
black-and-white	O
horsehair	O
hatband	O
,	O
with	O
tassels	O
that	O
swept	O
to	O
the	O
very	O
edge	O
of	O
his	O
gray	O
hatbrim	O
,	O
to	O
the	O
crimson	O
silk	O
neckerchief	O
draped	O
over	O
the	O
pale	O
blue	O
bosom	O
of	O
his	O
shirt	O
;	O
from	O
the	O
beautifully	O
stamped	O
leather	O
cuffs	O
,	O
down	O
to	O
the	O
exaggerated	O
height	O
of	O
his	O
tan	O
boot-heels	O
,	O
their	O
critical	O
eyes	O
swept	O
in	O
swift	O
,	O
appraising	O
glances	EVENT
;	O
and	O
unanimous	O
disapproval	EVENT
was	O
the	O
result	O
.	O

The	O
Happy	O
Family	O
had	O
themselves	O
an	O
eye	O
to	O
picturesque	O
garb	O
upon	O
occasion	O
,	O
but	O
this	O
passed	EVENT
even	O
Pink	O
's	O
love	O
of	O
display	O
.	O

“	O
He	O
's	O
some	O
gaudy	O
to	O
look	O
at	O
,	O
”	O
Irish	O
murmured	EVENT
under	O
his	O
breath	O
to	O
Cal	O
Emmett	O
.	O

“	O
All	O
he	O
lacks	O
is	O
a	O
spot-light	O
and	O
a	O
brass	O
band	O
,	O
”	O
Cal	O
returned	EVENT
,	O
in	O
much	O
the	O
same	O
tone	O
with	O
which	O
a	O
woman	O
remarks	O
upon	O
a	O
last	O
season	O
's	O
hat	O
on	O
the	O
head	O
of	O
a	O
rival	O
.	O

Miguel	O
was	O
not	O
embarrassed	O
by	O
the	O
inspection	EVENT
.	O

He	O
was	O
tall	O
,	O
straight	O
,	O
and	O
swarthily	O
handsome	O
,	O
and	O
he	O
stood	O
with	O
the	O
complacence	O
of	O
a	O
stage	O
favorite	O
waiting	O
for	O
the	O
applause	O
to	O
cease	O
so	O
that	O
he	O
might	O
speak	O
his	O
first	O
lines	O
;	O
and	O
,	O
while	O
he	O
