I	O
am	O
a	O
rather	O
elderly	O
man	O
.	O

The	O
nature	O
of	O
my	O
avocations	O
for	O
the	O
last	O
thirty	O
years	O
has	O
brought	O
me	O
into	O
more	O
than	O
ordinary	O
contact	O
with	O
what	O
would	O
seem	O
an	O
interesting	O
and	O
somewhat	O
singular	O
set	O
of	O
men	O
,	O
of	O
whom	O
as	O
yet	O
nothing	O
that	O
I	O
know	O
of	O
has	O
ever	O
been	O
written	O
:	O
--	O
I	O
mean	O
the	O
law-copyists	O
or	O
scriveners	O
.	O

I	O
have	O
known	O
very	O
many	O
of	O
them	O
,	O
professionally	O
and	O
privately	O
,	O
and	O
if	O
I	O
pleased	O
,	O
could	O
relate	O
divers	O
histories	O
,	O
at	O
which	O
good-natured	O
gentlemen	O
might	O
smile	O
,	O
and	O
sentimental	O
souls	O
might	O
weep	O
.	O

But	O
I	O
waive	O
the	O
biographies	O
of	O
all	O
other	O
scriveners	O
for	O
a	O
few	O
passages	O
in	O
the	O
life	O
of	O
Bartleby	O
,	O
who	O
was	O
a	O
scrivener	O
of	O
the	O
strangest	O
I	O
ever	O
saw	O
or	O
heard	O
of	O
.	O

While	O
of	O
other	O
law-copyists	O
I	O
might	O
write	O
the	O
complete	O
life	O
,	O
of	O
Bartleby	O
nothing	O
of	O
that	O
sort	O
can	O
be	O
done	O
.	O

I	O
believe	O
that	O
no	O
materials	O
exist	O
for	O
a	O
full	O
and	O
satisfactory	O
biography	O
of	O
this	O
man	O
.	O

It	O
is	O
an	O
irreparable	O
loss	O
to	O
literature	O
.	O

Bartleby	O
was	O
one	O
of	O
those	O
beings	O
of	O
whom	O
nothing	O
is	O
ascertainable	O
,	O
except	O
from	O
the	O
original	O
sources	O
,	O
and	O
in	O
his	O
case	O
those	O
are	O
very	O
small	O
.	O

What	O
my	O
own	O
astonished	O
eyes	O
saw	O
of	O
Bartleby	O
,	O
_	O
that	O
_	O
is	O
all	O
I	O
know	O
of	O
him	O
,	O
except	O
,	O
indeed	O
,	O
one	O
vague	O
report	O
which	O
will	O
appear	O
in	O
the	O
sequel	O
.	O

Ere	O
introducing	O
the	O
scrivener	O
,	O
as	O
he	O
first	O
appeared	EVENT
to	O
me	O
,	O
it	O
is	O
fit	O
I	O
make	O
some	O
mention	O
of	O
myself	O
,	O
my	O
_	O
employees	O
_	O
,	O
my	O
business	O
,	O
my	O
chambers	O
,	O
and	O
general	O
surroundings	O
;	O
because	O
some	O
such	O
description	O
is	O
indispensable	O
to	O
an	O
adequate	O
understanding	O
of	O
the	O
chief	O
character	O
about	O
to	O
be	O
presented	O
.	O

Imprimis	O
:	O
I	O
am	O
a	O
man	O
who	O
,	O
from	O
his	O
youth	O
upwards	O
,	O
has	O
been	O
filled	O
with	O
a	O
profound	O
conviction	O
that	O
the	O
easiest	O
way	O
of	O
life	O
is	O
the	O
best	O
.	O

Hence	O
,	O
though	O
I	O
belong	O
to	O
a	O
profession	O
proverbially	O
energetic	O
and	O
nervous	O
,	O
even	O
to	O
turbulence	O
,	O
at	O
times	O
,	O
yet	O
nothing	O
of	O
that	O
sort	O
have	O
I	O
ever	O
suffered	O
to	O
invade	O
my	O
peace	O
.	O

I	O
am	O
one	O
of	O
those	O
unambitious	O
lawyers	O
who	O
never	O
addresses	O
a	O
jury	O
,	O
or	O
in	O
any	O
way	O
draws	O
down	O
public	O
applause	O
;	O
but	O
in	O
the	O
cool	O
tranquility	O
of	O
a	O
snug	O
retreat	O
,	O
do	O
a	O
snug	O
business	O
among	O
rich	O
men	O
's	O
bonds	O
and	O
mortgages	O
and	O
title-deeds	O
.	O

All	O
who	O
know	O
me	O
,	O
consider	O
me	O
an	O
eminently	O
_	O
safe	O
_	O
man	O
.	O

The	O
late	O
John	O
Jacob	O
Astor	O
,	O
a	O
personage	O
little	O
given	O
to	O
poetic	O
enthusiasm	O
,	O
had	O
no	O
hesitation	O
in	O
pronouncing	O
my	O
first	O
grand	O
point	O
to	O
be	O
prudence	O
;	O
my	O
next	O
,	O
method	O
.	O

I	O
do	O
not	O
speak	O
it	O
in	O
vanity	O
,	O
but	O
simply	O
record	EVENT
the	O
fact	O
,	O
that	O
I	O
was	O
not	O
unemployed	O
in	O
my	O
profession	O
by	O
the	O
late	O
John	O
Jacob	O
Astor	O
;	O
a	O
name	O
which	O
,	O
I	O
admit	EVENT
,	O
I	O
love	O
to	O
repeat	O
,	O
for	O
it	O
hath	O
a	O
rounded	O
and	O
orbicular	O
sound	O
to	O
it	O
,	O
and	O
rings	O
like	O
unto	O
bullion	O
.	O

I	O
will	O
freely	O
add	EVENT
,	O
that	O
I	O
was	O
not	O
insensible	O
to	O
the	O
late	O
John	O
Jacob	O
Astor	O
's	O
good	O
opinion	O
.	O

Some	O
time	O
prior	O
to	O
the	O
period	O
at	O
which	O
this	O
little	O
history	O
begins	O
,	O
my	O
avocations	O
had	O
been	O
largely	O
increased	O
.	O

The	O
good	O
old	O
office	O
,	O
now	O
extinct	O
in	O
the	O
State	O
of	O
New	O
York	O
,	O
of	O
a	O
Master	O
in	O
Chancery	O
,	O
had	O
been	O
conferred	EVENT
upon	O
me	O
.	O

It	O
was	O
not	O
a	O
very	O
arduous	O
office	O
,	O
but	O
very	O
pleasantly	O
remunerative	O
.	O

I	O
seldom	O
lose	O
my	O
temper	O
;	O
much	O
more	O
seldom	O
indulge	O
in	O
dangerous	O
indignation	O
at	O
wrongs	O
and	O
outrages	O
;	O
but	O
I	O
must	O
be	O
permitted	O
to	O
be	O
rash	O
here	O
and	O
declare	EVENT
,	O
that	O
I	O
consider	O
the	O
sudden	O
and	O
violent	O
abrogation	EVENT
of	O
the	O
office	O
of	O
Master	O
in	O
Chancery	O
,	O
by	O
the	O
new	O
Constitution	O
,	O
as	O
a	O
--	O
premature	O
act	EVENT
;	O
inasmuch	O
as	O
I	O
had	O
counted	O
upon	O
a	O
life-lease	O
of	O
the	O
profits	O
,	O
whereas	O
I	O
only	O
received	EVENT
those	O
of	O
a	O
few	O
short	O
years	O
.	O

But	O
this	O
is	O
by	O
the	O
way	O
.	O

My	O
chambers	O
were	O
up	O
stairs	O
at	O
No	O
.	O

--	O
Wall-street	O
.	O

At	O
one	O
end	O
they	O
looked	O
upon	O
the	O
white	O
wall	O
of	O
the	O
interior	O
of	O
a	O
spacious	O
sky-light	O
shaft	O
,	O
penetrating	O
the	O
building	O
from	O
top	O
to	O
bottom	O
.	O

This	O
view	O
might	O
have	O
been	O
considered	O
rather	O
tame	O
than	O
otherwise	O
,	O
deficient	O
in	O
what	O
landscape	O
painters	O
call	O
"	O
life	O
.	O
"	O

But	O
if	O
so	O
,	O
the	O
view	O
from	O
the	O
other	O
end	O
of	O
my	O
chambers	O
offered	O
,	O
at	O
least	O
,	O
a	O
contrast	O
,	O
if	O
nothing	O
more	O
.	O

In	O
that	O
direction	O
my	O
windows	O
commanded	O
an	O
unobstructed	O
view	O
of	O
a	O
lofty	O
brick	O
wall	O
,	O
black	O
by	O
age	O
and	O
everlasting	O
shade	O
;	O
which	O
wall	O
required	O
no	O
spy-glass	O
to	O
bring	O
out	O
its	O
lurking	O
beauties	O
,	O
but	O
for	O
the	O
benefit	O
of	O
all	O
near-sighted	O
spectators	O
,	O
was	O
pushed	O
up	O
to	O
within	O
ten	O
feet	O
of	O
my	O
window	O
panes	O
.	O

Owing	O
to	O
