Chapter	O
I	O
Major	O
Amberson	O
had	O
“	O
made	O
a	O
fortune	O
”	O
in	O
1873	O
,	O
when	O
other	O
people	O
were	O
losing	O
fortunes	O
,	O
and	O
the	O
magnificence	O
of	O
the	O
Ambersons	O
began	O
then	O
.	O

Magnificence	O
,	O
like	O
the	O
size	O
of	O
a	O
fortune	O
,	O
is	O
always	O
comparative	O
,	O
as	O
even	O
Magnificent	O
Lorenzo	O
may	O
now	O
perceive	O
,	O
if	O
he	O
has	O
happened	O
to	O
haunt	O
New	O
York	O
in	O
1916	O
;	O
and	O
the	O
Ambersons	O
were	O
magnificent	O
in	O
their	O
day	O
and	O
place	O
.	O

Their	O
splendour	O
lasted	O
throughout	O
all	O
the	O
years	O
that	O
saw	O
their	O
Midland	O
town	O
spread	O
and	O
darken	O
into	O
a	O
city	O
,	O
but	O
reached	O
its	O
topmost	O
during	O
the	O
period	O
when	O
every	O
prosperous	O
family	O
with	O
children	O
kept	O
a	O
Newfoundland	O
dog	O
.	O

In	O
that	O
town	O
,	O
in	O
those	O
days	O
,	O
all	O
the	O
women	O
who	O
wore	O
silk	O
or	O
velvet	O
knew	O
all	O
the	O
other	O
women	O
who	O
wore	O
silk	O
or	O
velvet	O
,	O
and	O
when	O
there	O
was	O
a	O
new	O
purchase	O
of	O
sealskin	O
,	O
sick	O
people	O
were	O
got	O
to	O
windows	O
to	O
see	O
it	O
go	O
by	O
.	O

Trotters	O
were	O
out	O
,	O
in	O
the	O
winter	O
afternoons	O
,	O
racing	O
light	O
sleighs	O
on	O
National	O
Avenue	O
and	O
Tennessee	O
Street	O
;	O
everybody	O
recognized	O
both	O
the	O
trotters	O
and	O
the	O
drivers	O
;	O
and	O
again	O
knew	O
them	O
as	O
well	O
on	O
summer	O
evenings	O
,	O
when	O
slim	O
buggies	O
whizzed	O
by	O
in	O
renewals	O
of	O
the	O
snow-time	O
rivalry	O
.	O

For	O
that	O
matter	O
,	O
everybody	O
knew	O
everybody	O
else	O
's	O
family	O
horse-and-carriage	O
,	O
could	O
identify	O
such	O
a	O
silhouette	O
half	O
a	O
mile	O
down	O
the	O
street	O
,	O
and	O
thereby	O
was	O
sure	O
who	O
was	O
going	O
to	O
market	O
,	O
or	O
to	O
a	O
reception	O
,	O
or	O
coming	O
home	O
from	O
office	O
or	O
store	O
to	O
noon	O
dinner	O
or	O
evening	O
supper	O
.	O

During	O
the	O
earlier	O
years	O
of	O
this	O
period	O
,	O
elegance	O
of	O
personal	O
appearance	O
was	O
believed	O
to	O
rest	O
more	O
upon	O
the	O
texture	O
of	O
garments	O
than	O
upon	O
their	O
shaping	O
.	O

A	O
silk	O
dress	O
needed	O
no	O
remodelling	O
when	O
it	O
was	O
a	O
year	O
or	O
so	O
old	O
;	O
it	O
remained	O
distinguished	O
by	O
merely	O
remaining	O
silk	O
.	O

Old	O
men	O
and	O
governors	O
wore	O
broadcloth	O
;	O
“	O
full	O
dress	O
”	O
was	O
broadcloth	O
with	O
“	O
doeskin	O
”	O
trousers	O
;	O
and	O
there	O
were	O
seen	O
men	O
of	O
all	O
ages	O
to	O
whom	O
a	O
hat	O
meant	O
only	O
that	O
rigid	O
,	O
tall	O
silk	O
thing	O
known	O
to	O
impudence	O
as	O
a	O
“	O
stove-pipe	O
.	O
”	O

In	O
town	O
and	O
country	O
these	O
men	O
would	O
wear	O
no	O
other	O
hat	O
,	O
and	O
,	O
without	O
self-consciousness	O
,	O
they	O
went	O
rowing	O
in	O
such	O
hats	O
.	O

Shifting	O
fashions	O
of	O
shape	O
replaced	O
aristocracy	O
of	O
texture	O
:	O
