PART	O
ONE	O
Chapter	O
I	O
:	O
The	O
Bertolini	O
“	O
The	O
Signora	O
had	O
no	O
business	O
to	O
do	O
it	O
,	O
”	O
said	EVENT
Miss	O
Bartlett	O
,	O
“	O
no	O
business	O
at	O
all	O
.	O

She	O
promised	EVENT
us	O
south	O
rooms	O
with	O
a	O
view	O
close	O
together	O
,	O
instead	O
of	O
which	O
here	O
are	O
north	O
rooms	O
,	O
looking	O
into	O
a	O
courtyard	O
,	O
and	O
a	O
long	O
way	O
apart	O
.	O

Oh	O
,	O
Lucy	O
!	O
”	O

“	O
And	O
a	O
Cockney	O
,	O
besides	O
!	O
”	O

said	EVENT
Lucy	O
,	O
who	O
had	O
been	O
further	O
saddened	EVENT
by	O
the	O
Signora	O
’s	O
unexpected	O
accent	O
.	O

“	O
It	O
might	O
be	O
London	O
.	O
”	O

She	O
looked	EVENT
at	O
the	O
two	O
rows	O
of	O
English	O
people	O
who	O
were	O
sitting	O
at	O
the	O
table	O
;	O
at	O
the	O
row	O
of	O
white	O
bottles	O
of	O
water	O
and	O
red	O
bottles	O
of	O
wine	O
that	O
ran	O
between	O
the	O
English	O
people	O
;	O
at	O
the	O
portraits	O
of	O
the	O
late	O
Queen	O
and	O
the	O
late	O
Poet	O
Laureate	O
that	O
hung	O
behind	O
the	O
English	O
people	O
,	O
heavily	O
framed	O
;	O
at	O
the	O
notice	O
of	O
the	O
English	O
church	O
(	O
Rev.	O
Cuthbert	O
Eager	O
,	O
M.	O
A.	O
Oxon	O
.	O
)	O

,	O
that	O
was	O
the	O
only	O
other	O
decoration	O
of	O
the	O
wall	O
.	O

“	O
Charlotte	O
,	O
do	O
n’t	O
you	O
feel	O
,	O
too	O
,	O
that	O
we	O
might	O
be	O
in	O
London	O
?	O

I	O
can	O
hardly	O
believe	O
that	O
all	O
kinds	O
of	O
other	O
things	O
are	O
just	O
outside	O
.	O

I	O
suppose	O
it	O
is	O
one	O
’s	O
being	O
so	O
tired	O
.	O
”	O

“	O
This	O
meat	O
has	O
surely	O
been	O
used	O
for	O
soup	O
,	O
”	O
said	EVENT
Miss	O
Bartlett	O
,	O
laying	EVENT
down	O
her	O
fork	O
.	O

“	O
I	O
want	O
so	O
to	O
see	O
the	O
Arno	O
.	O

The	O
rooms	O
the	O
Signora	O
promised	EVENT
us	O
in	O
her	O
letter	O
would	O
have	O
looked	O
over	O
the	O
Arno	O
.	O

The	O
Signora	O
had	O
no	O
business	O
to	O
do	EVENT
it	O
at	O
all	O
.	O

Oh	O
,	O
it	O
is	O
a	O
shame	O
!	O
”	O

“	O
Any	O
nook	O
does	O
for	O
me	O
,	O
”	O
Miss	O
Bartlett	O
continued	EVENT
;	O
“	O
but	O
it	O
does	O
seem	O
hard	O
that	O
you	O
should	O
n’t	O
have	O
a	O
view	O
.	O
”	O

Lucy	O
felt	O
that	O
she	O
had	O
been	O
selfish	O
.	O

“	O
Charlotte	O
,	O
you	O
must	O
n’t	O
spoil	O
me	O
:	O
of	O
course	O
,	O
you	O
must	O
look	O
over	O
the	O
Arno	O
,	O
too	O
.	O

I	O
meant	EVENT
that	O
.	O

The	O
first	O
vacant	O
room	O
in	O
the	O
front	O
--	O
”	O
“	O
You	O
must	O
have	O
it	O
,	O
”	O
said	EVENT
Miss	O
Bartlett	O
,	O
part	O
of	O
whose	O
travelling	O
expenses	O
were	O
paid	EVENT
by	O
Lucy	O
’s	O
mother	O
--	O
a	O
piece	O
of	O
