STONE	O
GATE	O
,	O
WORCESTER	O
,	O
MASSACHUSETTS	O
,	O
December	O
27	O
.	O

Dear	O
Judy	O
:	O
Your	O
letter	O
is	O
here	O
.	O

I	O
have	O
read	EVENT
it	O
twice	O
,	O
and	O
with	O
amazement	EVENT
.	O

Do	O
I	O
understand	O
that	O
Jervis	O
has	O
given	O
you	O
,	O
for	O
a	O
Christmas	O
present	O
,	O
the	O
making	O
over	O
of	O
the	O
John	O
Grier	O
Home	O
into	O
a	O
model	O
institution	O
,	O
and	O
that	O
you	O
have	O
chosen	O
me	O
to	O
disburse	O
the	O
money	O
?	O

Me	O
--	O
I	O
,	O
Sallie	O
McBride	O
,	O
the	O
head	O
of	O
an	O
orphan	O
asylum	O
!	O

My	O
poor	O
people	O
,	O
have	O
you	O
lost	O
your	O
senses	O
,	O
or	O
have	O
you	O
become	O
addicted	O
to	O
the	O
use	O
of	O
opium	O
,	O
and	O
is	O
this	O
the	O
raving	O
of	O
two	O
fevered	O
imaginations	O
?	O

I	O
am	O
exactly	O
as	O
well	O
fitted	O
to	O
take	O
care	O
of	O
one	O
hundred	O
children	O
as	O
to	O
become	O
the	O
curator	O
of	O
a	O
zoo	O
.	O

And	O
you	O
offer	EVENT
as	O
bait	O
an	O
interesting	O
Scotch	O
doctor	O
?	O

My	O
dear	O
Judy	O
,	O
--	O
likewise	O
my	O
dear	O
Jervis	O
,	O
--	O
I	O
see	EVENT
through	O
you	O
!	O

I	O
know	O
exactly	O
the	O
kind	O
of	O
family	O
conference	O
that	O
has	O
been	O
held	EVENT
about	O
the	O
Pendleton	O
fireside	O
.	O

"	O
Is	O
n't	O
it	O
a	O
pity	O
that	O
Sallie	O
has	O
n't	O
amounted	O
to	O
more	O
since	O
she	O
left	O
college	O
?	O

She	O
ought	O
to	O
be	O
doing	O
something	O
useful	O
instead	O
of	O
frittering	O
her	O
time	O
away	O
in	O
the	O
petty	O
social	O
life	O
of	O
Worcester	O
.	O

Also	O
[	O
Jervis	O
speaks	O
]	O
she	O
is	O
getting	O
interested	O
in	O
that	O
confounded	O
young	O
Hallock	O
,	O
too	O
good-looking	O
and	O
fascinating	O
and	O
erratic	O
;	O
I	O
never	O
did	O
like	O
politicians	O
.	O

We	O
must	O
deflect	O
her	O
mind	O
with	O
some	O
uplifting	O
and	O
absorbing	O
occupation	O
until	O
the	O
danger	O
is	O
past	O
.	O

Ha	O
!	O

I	O
have	O
it	O
!	O

We	O
will	O
put	O
her	O
in	O
charge	O
of	O
the	O
John	O
Grier	O
Home	O
.	O
"	O

Oh	O
,	O
I	O
can	O
hear	EVENT
him	O
as	O
clearly	O
as	O
if	O
I	O
were	O
there	O
!	O

On	O
the	O
occasion	O
of	O
my	O
last	O
visit	EVENT
in	O
your	O
delectable	O
household	O
Jervis	O
and	O
I	O
had	O
a	O
very	O
solemn	O
conversation	EVENT
in	O
regard	O
to	O
(	O
1	O
)	O
marriage	O
,	O
(	O
2	O
)	O
the	O
low	O
ideals	O
of	O
politicians	O
,	O
(	O
3	O
)	O
the	O
frivolous	O
,	O
useless	O
lives	O
that	O
society	O
women	O
lead	O
.	O

Please	O
tell	O
your	O
moral	O
husband	O
that	O
I	O
took	EVENT
his	O
words	O
deeply	O
to	O
heart	O
,	O
and	O
that	O
ever	O
since	O
my	O
return	EVENT
to	O
Worcester	O
I	O
have	O
been	O
spending	O
one	O
afternoon	O
a	O
week	O
reading	O
poetry	O
with	O
the	O
inmates	O
of	O
the	O
Female	O
Inebriate	O
Asylum	O
.	O

My	O
life	O
is	O
not	O
so	O
purposeless	O
as	O
it	O
appears	O
.	O

Also	O
let	O
me	O
assure	EVENT
you	O
that	O
the	O
politician	O
is	O
not	O
dangerously	O
imminent	O
;	O
and	O
that	O
,	O
anyway	O
,	O
he	O
is	O
a	O
very	O
desirable	O
politician	O
,	O
even	O
though	O
his	O
views	O
on	O
tariff	O
and	O
single	O
tax	O
and	O
trade-unionism	O
do	O
not	O
exactly	O
coincide	O
with	O
Jervis	O
's	O
.	O

Your	O
desire	O
to	O
dedicate	O
my	O
life	O
to	O
the	O
public	O
good	O
is	O
very	O
sweet	O
,	O
but	O
you	O
should	O
look	O
at	O
it	O
from	O
the	O
asylum	O
's	O
point	O
of	O
view	O
.	O

Have	O
you	O
no	O
pity	O
for	O
those	O
poor	O
defenseless	O
little	O
orphan	O
children	O
?	O

I	O
have	O
,	O
if	O
you	O
have	O
n't	O
,	O
and	O
I	O
respectfully	O
decline	EVENT
the	O
position	O
which	O
you	O
offer	EVENT
.	O

I	O
shall	O
be	O
charmed	O
,	O
however	O
,	O
to	O
accept	EVENT
your	O
invitation	EVENT
to	O
visit	O
you	O
in	O
New	O
York	O
,	O
though	O
I	O
must	O
acknowledge	EVENT
that	O
I	O
am	O
not	O
very	O
excited	O
over	O
the	O
list	O
of	O
gaieties	O
you	O
have	O
planned	EVENT
.	O

Please	O
substitute	O
for	O
the	O
New	O
York	O
Orphanage	O
and	O
the	O
Foundling	O
Hospital	O
a	O
few	O
theaters	O
and	O
operas	O
and	O
a	O
dinner	O
or	O
so	O
.	O

I	O
have	O
two	O
new	O
evening	O
gowns	O
and	O
a	O
blue	O
and	O
gold	O
coat	O
with	O
a	O
white	O
fur	O
collar	O
.	O

I	O
dash	EVENT
to	O
pack	O
them	O
;	O
so	O
telegraph	O
fast	O
if	O
you	O
do	O
n't	O
wish	O
to	O
see	O
me	O
for	O
myself	O
alone	O
,	O
but	O
only	O
as	O
a	O
successor	O
to	O
Mrs.	O
Lippett	O
.	O

Yours	O
as	O
ever	O
,	O
Entirely	O
frivolous	O
,	O
And	O
intending	O
to	O
remain	O
so	O
,	O
SALLIE	O
McBRIDE	O
.	O

P.S.	O
Your	O
invitation	EVENT
is	O
especially	O
seasonable	O
.	O

A	O
charming	O
young	O
politician	O
named	O
Gordon	O
Hallock	O
is	O
to	O
be	O
in	O
New	O
York	O
next	O
week	O
.	O

I	O
am	O
sure	O
you	O
will	O
like	O
him	O
when	O
you	O
know	O
him	O
better	O
.	O

P.S.	O
2	O
.	O

Sallie	O
taking	O
her	O
afternoon	O
walk	O
as	O
Judy	O
would	O
like	O
to	O
see	O
her	O
:	O
I	O
ask	EVENT
you	O
again	O
,	O
have	O
you	O
both	O
gone	O
mad	O
?	O

THE	O
JOHN	O
GRIER	O
HOME	O
,	O
February	O
15	O
.	O

Dear	O
Judy	O
:	O
We	O
arrived	EVENT
in	O
a	O
snowstorm	O
at	O
eleven	O
last	O
night	O
,	O
Singapore	O
and	O
Jane	O
and	O
I	O
.	O

It	O
does	O
not	O
appear	O
to	O
be	O
customary	O
for	O
superintendents	O
of	O
orphan	O
asylums	O
to	O
bring	O
with	O
them	O
personal	O
maids	O
and	O
Chinese	O
chows	O
.	O

The	O
night	O
watchman	O
and	O
housekeeper	O
,	O
who	O
had	O
waited	EVENT
up	O
to	O
receive	O
me	O
,	O
were	O
thrown	O
into	O
an	O
awful	O
flutter	EVENT
.	O

They	O
had	O
never	O
seen	O
the	O
like	O
of	O
Sing	O
,	O
and	O
thought	EVENT
that	O
I	O
was	O
introducing	O
a	O
wolf	O
into	O
the	O
fold	O
.	O

I	O
reassured	EVENT
them	O
as	O
to	O
his	O
dogginess	O
,	O
and	O
the	O
watchman	O
,	O
after	O
studying	EVENT
his	O
black	O
tongue	O
,	O
ventured	O
a	O
witticism	EVENT
.	O

He	O
wanted	EVENT
to	O
know	O
if	O
I	O
fed	O
him	O
on	O
huckleberry	O
pie	O
.	O

It	O
was	O
difficult	O
to	O
find	O
accommodations	O
for	O
my	O
family	O
.	O

Poor	O
Sing	O
was	O
dragged	EVENT
off	O
whimpering	EVENT
to	O
a	O
strange	O
woodshed	O
,	O
and	O
given	EVENT
a	O
piece	O
of	O
burlap	O
.	O

Jane	O
did	O
not	O
fare	O
much	O
better	O
.	O

There	O
was	O
not	O
an	O
extra	O
bed	O
in	O
the	O
building	O
,	O
barring	O
a	O
five-foot	O
crib	O
in	O
the	O
hospital	O
room	O
.	O

She	O
,	O
as	O
you	O
know	O
,	O
approaches	O
six	O
.	O

We	O
tucked	EVENT
her	O
in	O
,	O
and	O
she	O
spent	O
the	O
night	O
folded	EVENT
up	O
like	O
a	O
jackknife	O
.	O

She	O
has	O
limped	EVENT
about	O
today	O
,	O
looking	O
like	O
a	O
decrepit	O
letter	O
S	O
,	O
openly	O
deploring	EVENT
