CHAPTER	O
I	O
I	O
ON	O
a	O
hill	O
by	O
the	O
Mississippi	O
where	O
Chippewas	O
camped	O
two	O
generations	O
ago	O
,	O
a	O
girl	O
stood	O
in	O
relief	O
against	O
the	O
cornflower	O
blue	O
of	O
Northern	O
sky	O
.	O

She	O
saw	O
no	O
Indians	O
now	O
;	O
she	O
saw	EVENT
flour-mills	O
and	O
the	O
blinking	EVENT
windows	O
of	O
skyscrapers	O
in	O
Minneapolis	O
and	O
St.	O
Paul	O
.	O

Nor	O
was	O
she	O
thinking	O
of	O
squaws	O
and	O
portages	O
,	O
and	O
the	O
Yankee	O
fur-traders	O
whose	O
shadows	O
were	O
all	O
about	O
her	O
.	O

She	O
was	O
meditating	EVENT
upon	O
walnut	O
fudge	O
,	O
the	O
plays	O
of	O
Brieux	O
,	O
the	O
reasons	O
why	O
heels	O
run	O
over	O
,	O
and	O
the	O
fact	O
that	O
the	O
chemistry	O
instructor	O
had	O
stared	EVENT
at	O
the	O
new	O
coiffure	O
which	O
concealed	O
her	O
ears	O
.	O

A	O
breeze	EVENT
which	O
had	O
crossed	O
a	O
thousand	O
miles	O
of	O
wheat-lands	O
bellied	EVENT
her	O
taffeta	O
skirt	O
in	O
a	O
line	O
so	O
graceful	O
,	O
so	O
full	O
of	O
animation	O
and	O
moving	O
beauty	O
,	O
that	O
the	O
heart	O
of	O
a	O
chance	O
watcher	O
on	O
the	O
lower	O
road	O
tightened	O
to	O
wistfulness	EVENT
over	O
her	O
quality	O
of	O
suspended	O
freedom	O
.	O

She	O
lifted	EVENT
her	O
arms	O
,	O
she	O
leaned	EVENT
back	O
against	O
the	O
wind	EVENT
,	O
her	O
skirt	O
dipped	EVENT
and	O
flared	EVENT
,	O
a	O
lock	O
blew	EVENT
wild	O
.	O

A	O
girl	O
on	O
a	O
hilltop	O
;	O
credulous	O
,	O
plastic	O
,	O
young	O
;	O
drinking	EVENT
the	O
air	O
as	O
she	O
longed	O
to	O
drink	O
life	O
.	O

The	O
eternal	O
aching	O
comedy	O
of	O
expectant	O
youth	O
.	O

It	O
is	O
Carol	O
Milford	O
,	O
fleeing	EVENT
for	O
an	O
hour	O
from	O
Blodgett	O
College	O
.	O

The	O
days	O
of	O
pioneering	O
,	O
of	O
lassies	O
in	O
sunbonnets	O
,	O
and	O
bears	O
killed	O
with	O
axes	O
in	O
piney	O
clearings	O
,	O
are	O
deader	O
now	O
than	O
Camelot	O
;	O
and	O
a	O
rebellious	O
girl	O
is	O
the	O
spirit	O
of	O
that	O
bewildered	O
empire	O
called	O
the	O
American	O
Middlewest	O
.	O

II	O
Blodgett	O
College	O
is	O
on	O
the	O
edge	O
of	O
Minneapolis	O
.	O

It	O
is	O
a	O
bulwark	O
of	O
sound	O
religion	O
.	O

It	O
is	O
still	O
combating	O
the	O
recent	O
heresies	O
of	O
Voltaire	O
,	O
Darwin	O
,	O
and	O
Robert	O
Ingersoll	O
.	O

Pious	O
families	O
in	O
Minnesota	O
,	O
Iowa	O
,	O
Wisconsin	O
,	O
the	O
Dakotas	O
send	O
their	O
children	O
thither	O
,	O
and	O
Blodgett	O
protects	O
them	O
from	O
the	O
wickedness	O
of	O
the	O
universities	O
.	O

But	O
it	O
secretes	O
friendly	O
girls	O
,	O
young	O
men	O
who	O
sing	O
,	O
and	O
one	O
lady	O
instructress	O
who	O
really	O
likes	O
Milton	O
and	O
Carlyle	O
.	O

So	O
the	O
four	O
years	O
which	O
Carol	O
spent	O
at	O
Blodgett	O
were	O
not	O
altogether	O
wasted	O
.	O

The	O
smallness	O
of	O
the	O
school	O
,	O
