Chapter	O
1	O
One	O
may	O
as	O
well	O
begin	O
with	O
Helen	O
's	O
letters	O
to	O
her	O
sister	O
.	O

HOWARDS	O
END	O
,	O
TUESDAY	O
.	O

Dearest	O
Meg	O
,	O
It	O
is	O
n't	O
going	O
to	O
be	O
what	O
we	O
expected	O
.	O

It	O
is	O
old	O
and	O
little	O
,	O
and	O
altogether	O
delightful	O
--	O
red	O
brick	O
.	O

We	O
can	O
scarcely	O
pack	O
in	O
as	O
it	O
is	O
,	O
and	O
the	O
dear	O
knows	O
what	O
will	O
happen	O
when	O
Paul	O
(	O
younger	O
son	O
)	O
arrives	O
tomorrow	O
.	O

From	O
hall	O
you	O
go	O
right	O
or	O
left	O
into	O
dining-room	O
or	O
drawing-room	O
.	O

Hall	O
itself	O
is	O
practically	O
a	O
room	O
.	O

You	O
open	O
another	O
door	O
in	O
it	O
,	O
and	O
there	O
are	O
the	O
stairs	O
going	O
up	O
in	O
a	O
sort	O
of	O
tunnel	O
to	O
the	O
first-floor	O
.	O

Three	O
bedrooms	O
in	O
a	O
row	O
there	O
,	O
and	O
three	O
attics	O
in	O
a	O
row	O
above	O
.	O

That	O
is	O
n't	O
all	O
the	O
house	O
really	O
,	O
but	O
it	O
's	O
all	O
that	O
one	O
notices	O
--	O
nine	O
windows	O
as	O
you	O
look	O
up	O
from	O
the	O
front	O
garden	O
.	O

Then	O
there	O
's	O
a	O
very	O
big	O
wych-elm	O
--	O
to	O
the	O
left	O
as	O
you	O
look	O
up	O
--	O
leaning	O
a	O
little	O
over	O
the	O
house	O
,	O
and	O
standing	O
on	O
the	O
boundary	O
between	O
the	O
garden	O
and	O
meadow	O
.	O

I	O
quite	O
love	O
that	O
tree	O
already	O
.	O

Also	O
ordinary	O
elms	O
,	O
oaks	O
--	O
no	O
nastier	O
than	O
ordinary	O
oaks	O
--	O
pear-trees	O
,	O
apple-trees	O
,	O
and	O
a	O
vine	O
.	O

No	O
silver	O
birches	O
,	O
though	O
.	O

However	O
,	O
I	O
must	O
get	O
on	O
to	O
my	O
host	O
and	O
hostess	O
.	O

I	O
only	O
wanted	O
to	O
show	O
that	O
it	O
is	O
n't	O
the	O
least	O
what	O
we	O
expected	O
.	O

Why	O
did	O
we	O
settle	O
that	O
their	O
house	O
would	O
be	O
all	O
gables	O
and	O
wiggles	O
,	O
and	O
their	O
garden	O
all	O
gamboge-coloured	O
paths	O
?	O

I	O
believe	O
simply	O
because	O
we	O
associate	O
them	O
with	O
expensive	O
hotels	O
--	O
Mrs.	O
Wilcox	O
trailing	O
in	O
beautiful	O
dresses	O
down	O
long	O
corridors	O
,	O
Mr.	O
Wilcox	O
bullying	O
porters	O
,	O
etc	O
.	O

We	O
females	O
are	O
that	O
unjust	O
.	O

I	O
shall	O
be	O
back	O
Saturday	O
;	O
will	O
let	O
you	O
know	O
train	O
later	O
.	O

They	O
are	O
as	O
angry	O
as	O
I	O
am	O
that	O
you	O
did	O
not	O
come	O
too	O
;	O
really	O
Tibby	O
is	O
too	O
tiresome	O
,	O
he	O
starts	O
a	O
new	O
mortal	O
disease	O
every	O
month	O
.	O

How	O
could	O
he	O
have	O
got	O
hay	O
fever	O
in	O
London	O
?	O

and	O
even	O
if	O
he	O
could	O
,	O
it	O
seems	O
hard	O
that	O
you	O
should	O
give	O
up	O
a	O
visit	O
to	O
hear	O
a	O
schoolboy	O
sneeze	O
.	O

Tell	O
him	O
that	O
Charles	O
Wilcox	O
(	O
the	O
son	O
who	O
is	O
here	O
)	O
has	O
hay	O
fever	O
too	O
,	O
but	O
he	O
's	O
brave	O
,	O
and	O
gets	O
quite	O
cross	O
when	O
we	O
inquire	O
after	O
it	O
.	O

Men	O
like	O
the	O
Wilcoxes	O
would	O
do	O
Tibby	O
a	O
power	O
of	O
good	O
.	O

But	O
you	O
wo	O
n't	O
agree	O
,	O
and	O
I	O
'd	O
better	O
change	O
the	O
subject	O
.	O

This	O
long	O
letter	O
is	O
because	O
I	O
'm	O
writing	EVENT
before	O
breakfast	O
.	O

Oh	O
,	O
the	O
beautiful	O
vine	O
leaves	O
!	O

The	O
house	O
is	O
covered	O
with	O
a	O
vine	O
.	O

I	O
looked	EVENT
out	O
earlier	O
,	O
and	O
Mrs.	O
Wilcox	O
was	O
already	O
in	O
the	O
garden	O
.	O

She	O
evidently	O
loves	O
it	O
.	O

No	O
wonder	O
she	O
sometimes	O
