CHAPTER	O	O	O	O	
I	O	O	O	O	
.	O	O	O	O	

YOU	O	O	O	O	
do	O	O	O	O	
n't	O	O	O	O	
know	O	O	O	O	
about	O	O	O	O	
me	O	O	O	O	
without	O	O	O	O	
you	O	O	O	O	
have	O	O	O	O	
read	O	O	O	O	
a	O	O	O	O	
book	O	O	O	O	
by	O	O	O	O	
the	O	O	O	O	
name	O	O	O	O	
of	O	O	O	O	
The	O	O	O	O	
Adventures	O	O	O	O	
of	O	O	O	O	
Tom	B-PER	O	O	O	
Sawyer	I-PER	O	O	O	
;	O	O	O	O	
but	O	O	O	O	
that	O	O	O	O	
ai	O	O	O	O	
n't	O	O	O	O	
no	O	O	O	O	
matter	O	O	O	O	
.	O	O	O	O	

That	O	O	O	O	
book	O	O	O	O	
was	O	O	O	O	
made	O	O	O	O	
by	O	O	O	O	
Mr.	B-PER	B-PER	O	O	
Mark	O	I-PER	O	O	
Twain	O	I-PER	O	O	
,	O	O	O	O	
and	O	O	O	O	
he	O	O	O	O	
told	O	O	O	O	
the	O	O	O	O	
truth	O	O	O	O	
,	O	O	O	O	
mainly	O	O	O	O	
.	O	O	O	O	

There	O	O	O	O	
was	O	O	O	O	
things	O	O	O	O	
which	O	O	O	O	
he	O	O	O	O	
stretched	O	O	O	O	
,	O	O	O	O	
but	O	O	O	O	
mainly	O	O	O	O	
he	O	O	O	O	
told	O	O	O	O	
the	O	O	O	O	
truth	O	O	O	O	
.	O	O	O	O	

That	O	O	O	O	
is	O	O	O	O	
nothing	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
never	O	O	O	O	
seen	O	O	O	O	
anybody	B-PER	O	O	O	
but	O	O	O	O	
lied	O	O	O	O	
one	O	O	O	O	
time	O	O	O	O	
or	O	O	O	O	
another	O	O	O	O	
,	O	O	O	O	
without	O	O	O	O	
it	O	O	O	O	
was	O	O	O	O	
Aunt	B-PER	B-PER	O	O	
Polly	O	I-PER	O	O	
,	O	O	O	O	
or	O	O	O	O	
the	B-PER	O	O	O	
widow	I-PER	O	O	O	
,	O	O	O	O	
or	O	O	O	O	
maybe	O	O	O	O	
Mary	B-PER	O	O	O	
.	O	O	O	O	

Aunt	B-PER	B-PER	O	O	
Polly	O	I-PER	O	O	
--	O	O	O	O	
Tom	B-PER	B-PER	O	O	
's	O	I-PER	O	O	
Aunt	B-PER	I-PER	O	O	
Polly	O	I-PER	O	O	
,	O	O	O	O	
she	O	O	O	O	
is	O	O	O	O	
--	O	O	O	O	
and	O	O	O	O	
Mary	B-PER	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
the	O	O	O	O	
Widow	B-PER	O	O	O	
Douglas	I-PER	O	O	O	
is	O	O	O	O	
all	O	O	O	O	
told	O	O	O	O	
about	O	O	O	O	
in	O	O	O	O	
that	O	O	O	O	
book	O	O	O	O	
,	O	O	O	O	
which	O	O	O	O	
is	O	O	O	O	
mostly	O	O	O	O	
a	O	O	O	O	
true	O	O	O	O	
book	O	O	O	O	
,	O	O	O	O	
with	O	O	O	O	
some	O	O	O	O	
stretchers	O	O	O	O	
,	O	O	O	O	
as	O	O	O	O	
I	O	O	O	O	
said	O	O	O	O	
before	O	O	O	O	
.	O	O	O	O	

Now	O	O	O	O	
the	O	O	O	O	
way	O	O	O	O	
that	O	O	O	O	
the	O	O	O	O	
book	O	O	O	O	
winds	O	O	O	O	
up	O	O	O	O	
is	O	O	O	O	
this	O	O	O	O	
:	O	O	O	O	
Tom	B-PER	O	O	O	
and	O	O	O	O	
me	O	O	O	O	
found	O	O	O	O	
the	O	O	O	O	
money	O	O	O	O	
that	O	O	O	O	
the	B-PER	O	O	O	
robbers	I-PER	O	O	O	
hid	O	O	O	O	
in	O	O	O	O	
the	B-LOC	O	O	O	
cave	I-LOC	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
it	O	O	O	O	
made	O	O	O	O	
us	O	O	O	O	
rich	O	O	O	O	
.	O	O	O	O	

We	O	O	O	O	
got	O	O	O	O	
six	O	O	O	O	
thousand	O	O	O	O	
dollars	O	O	O	O	
apiece	O	O	O	O	
--	O	O	O	O	
all	O	O	O	O	
gold	O	O	O	O	
.	O	O	O	O	

It	O	O	O	O	
was	O	O	O	O	
an	O	O	O	O	
awful	O	O	O	O	
sight	O	O	O	O	
of	O	O	O	O	
money	O	O	O	O	
when	O	O	O	O	
it	O	O	O	O	
was	O	O	O	O	
piled	O	O	O	O	
up	O	O	O	O	
.	O	O	O	O	

Well	O	O	O	O	
,	O	O	O	O	
Judge	B-PER	B-PER	O	O	
