CHAPTER	O	O	O	O	
I	O	O	O	O	
Chiswick	B-FAC	O	O	O	
Mall	I-FAC	O	O	O	
While	O	O	O	O	
the	O	O	O	O	
present	O	O	O	O	
century	O	O	O	O	
was	O	O	O	O	
in	O	O	O	O	
its	O	O	O	O	
teens	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
on	O	O	O	O	
one	O	O	O	O	
sunshiny	O	O	O	O	
morning	O	O	O	O	
in	O	O	O	O	
June	O	O	O	O	
,	O	O	O	O	
there	O	O	O	O	
drove	O	O	O	O	
up	O	O	O	O	
to	O	O	O	O	
the	O	O	O	O	
great	O	O	O	O	
iron	O	O	O	O	
gate	O	O	O	O	
of	O	O	O	O	
Miss	B-PER	B-PER	B-FAC	O	
Pinkerton	O	I-PER	I-FAC	O	
's	O	O	I-FAC	O	
academy	O	O	I-FAC	O	
for	O	O	I-FAC	O	
young	B-PER	O	I-FAC	O	
ladies	I-PER	O	I-FAC	O	
,	O	O	O	O	
on	O	O	O	O	
Chiswick	B-FAC	O	O	O	
Mall	I-FAC	O	O	O	
,	O	O	O	O	
a	B-VEH	O	O	O	
large	I-VEH	O	O	O	
family	I-VEH	O	O	O	
coach	I-VEH	O	O	O	
,	O	O	O	O	
with	O	O	O	O	
two	O	O	O	O	
fat	O	O	O	O	
horses	O	O	O	O	
in	O	O	O	O	
blazing	O	O	O	O	
harness	O	O	O	O	
,	O	O	O	O	
driven	O	O	O	O	
by	O	O	O	O	
a	B-PER	O	O	O	
fat	I-PER	O	O	O	
coachman	I-PER	O	O	O	
in	O	O	O	O	
a	O	O	O	O	
three-cornered	O	O	O	O	
hat	O	O	O	O	
and	O	O	O	O	
wig	O	O	O	O	
,	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
rate	O	O	O	O	
of	O	O	O	O	
four	O	O	O	O	
miles	O	O	O	O	
an	O	O	O	O	
hour	O	O	O	O	
.	O	O	O	O	

A	B-PER	O	O	O	
black	I-PER	O	O	O	
servant	I-PER	O	O	O	
,	O	O	O	O	
who	O	O	O	O	
reposed	O	O	O	O	
on	O	O	O	O	
the	O	O	O	O	
box	O	O	O	O	
beside	O	O	O	O	
the	B-PER	O	O	O	
fat	I-PER	O	O	O	
coachman	I-PER	O	O	O	
,	O	O	O	O	
uncurled	O	O	O	O	
his	O	O	O	O	
bandy	O	O	O	O	
legs	O	O	O	O	
as	O	O	O	O	
soon	O	O	O	O	
as	O	O	O	O	
the	O	O	O	O	
equipage	O	O	O	O	
drew	O	O	O	O	
up	O	O	O	O	
opposite	O	O	O	O	
Miss	B-PER	B-PER	O	O	
Pinkerton	O	I-PER	O	O	
's	O	O	O	O	
shining	O	O	O	O	
brass	O	O	O	O	
plate	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
as	O	O	O	O	
he	O	O	O	O	
pulled	O	O	O	O	
the	O	O	O	O	
bell	O	O	O	O	
at	O	O	O	O	
least	O	O	O	O	
a	O	O	O	O	
score	O	O	O	O	
of	O	O	O	O	
young	O	O	O	O	
heads	O	O	O	O	
were	O	O	O	O	
seen	O	O	O	O	
peering	O	O	O	O	
out	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
narrow	O	O	O	O	
windows	O	O	O	O	
of	O	O	O	O	
the	B-FAC	O	O	O	
stately	I-FAC	O	O	O	
old	I-FAC	O	O	O	
brick	I-FAC	O	O	O	
house	I-FAC	O	O	O	
.	O	O	O	O	

Nay	O	O	O	O	
,	O	O	O	O	
the	B-PER	O	O	O	
acute	I-PER	O	O	O	
observer	I-PER	O	O	O	
might	O	O	O	O	
have	O	O	O	O	
recognized	O	O	O	O	
the	O	O	O	O	
little	O	O	O	O	
red	O	O	O	O	
nose	O	O	O	O	
of	O	O	O	O	
good-natured	B-PER	O	O	O	
Miss	I-PER	O	O	O	
Jemima	I-PER	O	O	O	
Pinkerton	I-PER	O	O	O	
herself	O	O	O	O	
,	O	O	O	O	
rising	O	O	O	O	
over	O	O	O	O	
some	O	O	O	O	
geranium	O	O	O	O	
pots	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
window	O	O	O	O	
of	O	O	O	O	
that	B-PER	B-FAC	O	O	
lady	I-PER	I-FAC	O	O	
's	O	I-FAC	O	O	
own	O	I-FAC	O	O	
drawing-room	O	I-FAC	O	O	
.	O	O	O	O	

