CHAPTER	O	O	O	O	
I	O	O	O	O	
—	O	O	O	O	
START	O	O	O	O	
IN	O	O	O	O	
LIFE	O	O	O	O	
I	O	O	O	O	
was	O	O	O	O	
born	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
year	O	O	O	O	
1632	O	O	O	O	
,	O	O	O	O	
in	O	O	O	O	
the	B-GPE	O	O	O	
city	I-GPE	O	O	O	
of	I-GPE	O	O	O	
York	I-GPE	O	O	O	
,	O	O	O	O	
of	O	O	O	O	
a	B-PER	O	O	O	
good	I-PER	O	O	O	
family	I-PER	O	O	O	
,	O	O	O	O	
though	O	O	O	O	
not	O	O	O	O	
of	O	O	O	O	
that	B-GPE	O	O	O	
country	I-GPE	O	O	O	
,	O	O	O	O	
my	B-PER	O	O	O	
father	I-PER	O	O	O	
being	O	O	O	O	
a	O	B-PER	O	O	
foreigner	O	I-PER	O	O	
of	O	I-PER	O	O	
Bremen	B-GPE	I-PER	O	O	
,	O	O	O	O	
who	O	O	O	O	
settled	O	O	O	O	
first	O	O	O	O	
at	O	O	O	O	
Hull	B-GPE	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
got	O	O	O	O	
a	O	O	O	O	
good	O	O	O	O	
estate	O	O	O	O	
by	O	O	O	O	
merchandise	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
leaving	O	O	O	O	
off	O	O	O	O	
his	O	O	O	O	
trade	O	O	O	O	
,	O	O	O	O	
lived	O	O	O	O	
afterwards	O	O	O	O	
at	O	O	O	O	
York	B-GPE	O	O	O	
,	O	O	O	O	
from	O	O	O	O	
whence	O	O	O	O	
he	O	O	O	O	
had	O	O	O	O	
married	O	O	O	O	
my	B-PER	O	O	O	
mother	I-PER	O	O	O	
,	O	O	O	O	
whose	O	O	O	O	
relations	O	O	O	O	
were	O	O	O	O	
named	O	O	O	O	
Robinson	B-PER	O	O	O	
,	O	O	O	O	
a	B-PER	O	O	O	
very	I-PER	O	O	O	
good	I-PER	O	O	O	
family	I-PER	O	O	O	
in	O	O	O	O	
that	B-GPE	O	O	O	
country	I-GPE	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
from	O	O	O	O	
whom	O	O	O	O	
I	O	O	O	O	
was	O	O	O	O	
called	O	O	O	O	
Robinson	B-PER	O	O	O	
Kreutznaer	I-PER	O	O	O	
;	O	O	O	O	
but	O	O	O	O	
,	O	O	O	O	
by	O	O	O	O	
the	O	O	O	O	
usual	O	O	O	O	
corruption	O	O	O	O	
of	O	O	O	O	
words	O	O	O	O	
in	O	O	O	O	
England	B-GPE	O	O	O	
,	O	O	O	O	
we	O	O	O	O	
are	O	O	O	O	
now	O	O	O	O	
called	O	O	O	O	
—	O	O	O	O	
nay	O	O	O	O	
we	O	O	O	O	
call	O	O	O	O	
ourselves	O	O	O	O	
and	O	O	O	O	
write	O	O	O	O	
our	O	O	O	O	
name	O	O	O	O	
—	O	O	O	O	
Crusoe	B-PER	O	O	O	
;	O	O	O	O	
and	O	O	O	O	
so	O	O	O	O	
my	B-PER	O	O	O	
companions	I-PER	O	O	O	
always	O	O	O	O	
called	O	O	O	O	
me	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
had	O	O	O	O	
two	B-PER	O	O	O	
elder	I-PER	O	O	O	
brothers	I-PER	O	O	O	
,	O	O	O	O	
one	O	O	O	O	
of	O	O	O	O	
whom	O	O	O	O	
was	O	O	O	O	
lieutenant-colonel	O	O	B-PER	O	
to	O	O	I-PER	O	
an	O	B-PER	I-PER	O	
English	O	I-PER	I-PER	O	
regiment	O	I-PER	I-PER	O	
of	O	I-PER	I-PER	O	
foot	O	I-PER	I-PER	O	
in	O	I-PER	I-PER	O	
Flanders	B-GPE	I-PER	I-PER	O	
,	O	O	I-PER	O	
formerly	O	O	I-PER	O	
commanded	O	O	I-PER	O	
by	O	O	I-PER	O	
the	B-PER	O	I-PER	O	
famous	I-PER	O	I-PER	O	
Colonel	I-PER	O	I-PER	O	
Lockhart	B-PER	O	I-PER	O	
,	O	O	I-PER	O	
and	O	O	O	O	
was	O	O	O	O	
killed	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
battle	O	O	O	O	
near	O	O	O	O	
Dunkirk	B-GPE	O	O	O	
against	O	O	O	O	
the	B-GPE	O	O	O	
Spaniards	I-GPE	O	O	O	
.	O	O	O	O	

What	O	O	O	O	
became	O	O	O	O	
of	O	O	O	O	
my	B-PER	O	O	O	
second	I-PER	O	O	O	
brother	I-PER	O	O	O	
I	O	O	O	O	
never	O	O	O	O	
knew	O	O	O	O	
