CHAPTER	O	O	O	O	
I	O	O	O	O	
DESCRIPTION	O	O	O	O	
OF	O	O	O	O	
FARMER	B-PER	O	O	O	
OAK	I-PER	O	O	O	
--	O	O	O	O	
AN	O	O	O	O	
INCIDENT	O	O	O	O	
When	O	O	O	O	
Farmer	B-PER	O	O	O	
Oak	I-PER	O	O	O	
smiled	O	O	O	O	
,	O	O	O	O	
the	O	O	O	O	
corners	O	O	O	O	
of	O	O	O	O	
his	O	O	O	O	
mouth	O	O	O	O	
spread	O	O	O	O	
till	O	O	O	O	
they	O	O	O	O	
were	O	O	O	O	
within	O	O	O	O	
an	O	O	O	O	
unimportant	O	O	O	O	
distance	O	O	O	O	
of	O	O	O	O	
his	O	O	O	O	
ears	O	O	O	O	
,	O	O	O	O	
his	O	O	O	O	
eyes	O	O	O	O	
were	O	O	O	O	
reduced	O	O	O	O	
to	O	O	O	O	
chinks	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
diverging	O	O	O	O	
wrinkles	O	O	O	O	
appeared	O	O	O	O	
round	O	O	O	O	
them	O	O	O	O	
,	O	O	O	O	
extending	O	O	O	O	
upon	O	O	O	O	
his	O	O	O	O	
countenance	O	O	O	O	
like	O	O	O	O	
the	O	O	O	O	
rays	O	O	O	O	
in	O	O	O	O	
a	O	O	O	O	
rudimentary	O	O	O	O	
sketch	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
rising	O	O	O	O	
sun	O	O	O	O	
.	O	O	O	O	

His	O	O	O	O	
Christian	O	O	O	O	
name	O	O	O	O	
was	O	O	O	O	
Gabriel	B-PER	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
on	O	O	O	O	
working	O	O	O	O	
days	O	O	O	O	
he	O	O	O	O	
was	O	O	O	O	
a	B-PER	O	O	O	
young	I-PER	O	O	O	
man	I-PER	O	O	O	
of	I-PER	O	O	O	
sound	I-PER	O	O	O	
judgment	I-PER	O	O	O	
,	I-PER	O	O	O	
easy	I-PER	O	O	O	
motions	I-PER	O	O	O	
,	I-PER	O	O	O	
proper	I-PER	O	O	O	
dress	I-PER	O	O	O	
,	I-PER	O	O	O	
and	I-PER	O	O	O	
general	I-PER	O	O	O	
good	I-PER	O	O	O	
character	I-PER	O	O	O	
.	O	O	O	O	

On	O	O	O	O	
Sundays	O	O	O	O	
he	O	O	O	O	
was	O	O	O	O	
a	B-PER	O	O	O	
man	I-PER	O	O	O	
of	I-PER	O	O	O	
misty	I-PER	O	O	O	
views	I-PER	O	O	O	
,	O	O	O	O	
rather	O	O	O	O	
given	O	O	O	O	
to	O	O	O	O	
postponing	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
hampered	O	O	O	O	
by	O	O	O	O	
his	O	O	O	O	
best	O	O	O	O	
clothes	O	O	O	O	
and	O	O	O	O	
umbrella	O	O	O	O	
:	O	O	O	O	
upon	O	O	O	O	
the	O	O	O	O	
whole	O	O	O	O	
,	O	O	O	O	
one	O	O	O	O	
who	O	O	O	O	
felt	O	O	O	O	
himself	O	O	O	O	
to	O	O	O	O	
occupy	O	O	O	O	
morally	O	O	O	O	
that	O	O	O	O	
vast	O	O	O	O	
middle	O	O	O	O	
space	O	O	O	O	
of	O	O	O	O	
Laodicean	O	O	O	O	
neutrality	O	O	O	O	
which	O	O	O	O	
lay	O	O	O	O	
between	O	O	O	O	
the	O	B-PER	O	O	
Communion	O	I-PER	O	O	
people	O	I-PER	O	O	
of	O	I-PER	O	O	
the	B-FAC	I-PER	O	O	
parish	I-FAC	I-PER	O	O	
and	O	O	O	O	
the	B-PER	O	O	O	
drunken	I-PER	O	O	O	
section	I-PER	O	O	O	
,	O	O	O	O	
--	O	O	O	O	
that	O	O	O	O	
is	O	O	O	O	
,	O	O	O	O	
he	O	O	O	O	
went	O	O	O	O	
to	O	O	O	O	
church	B-FAC	O	O	O	
,	O	O	O	O	
but	O	O	O	O	
yawned	O	O	O	O	
privately	O	O	O	O	
by	O	O	O	O	
the	O	O	O	O	
time	O	O	O	O	
the	O	O	O	O	
con	O	O	O	O	
-	O	O	O	O	
gegation	O	O	O	O	
reached	O	O	O	O	
the	O	O	O	O	
Nicene	O	O	O	O	
creed	O	O	O	O	
,	O	O	O	O	
-	O	O	O	O	
and	O	O	O	O	
thought	O	O	O	O	
of	O	O	O	O	
what	O	O	O	O	
there	O	O	O	O	
would	O	O	O	O	
be	O	O	O	O	
for	O	O	O	O	
dinner	O	O	O	O	
when	O	O	O	O	
he	O	O	O	O	
meant	O	O	O	O	
to	O	O	O	O	
be	O	O	O	O	
listening	O	O	O	O	
