I	O	O	O	O	
.	O	O	O	O	

The	O	O	O	O	
Return	O	O	O	O	
THERE	O	O	O	O	
WAS	O	O	O	O	
SOMETHING	O	O	O	O	
about	O	O	O	O	
the	B-GPE	O	O	O	
coast	I-GPE	O	O	O	
town	I-GPE	O	O	O	
of	I-GPE	O	O	O	
Dunnet	I-GPE	O	O	O	
which	O	O	O	O	
made	O	O	O	O	
it	O	O	O	O	
seem	O	O	O	O	
more	O	O	O	O	
attractive	O	O	O	O	
than	O	O	O	O	
other	O	B-GPE	O	O	
maritime	O	I-GPE	O	O	
villages	O	I-GPE	O	O	
of	O	I-GPE	O	O	
eastern	B-LOC	I-GPE	O	O	
Maine	I-LOC	I-GPE	O	O	
.	O	O	O	O	

Perhaps	O	O	O	O	
it	O	O	O	O	
was	O	O	O	O	
the	O	O	O	O	
simple	O	O	O	O	
fact	O	O	O	O	
of	O	O	O	O	
acquaintance	O	O	O	O	
with	O	O	O	O	
that	B-FAC	O	O	O	
neighborhood	I-FAC	O	O	O	
which	O	O	O	O	
made	O	O	O	O	
it	O	O	O	O	
so	O	O	O	O	
attaching	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
gave	O	O	O	O	
such	O	O	O	O	
interest	O	O	O	O	
to	O	O	O	O	
the	B-LOC	O	O	O	
rocky	I-LOC	O	O	O	
shore	I-LOC	O	O	O	
and	O	O	O	O	
dark	B-LOC	O	O	O	
woods	I-LOC	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
the	O	B-FAC	O	O	
few	O	I-FAC	O	O	
houses	O	I-FAC	O	O	
which	O	I-FAC	O	O	
seemed	O	I-FAC	O	O	
to	O	I-FAC	O	O	
be	O	I-FAC	O	O	
securely	O	I-FAC	O	O	
wedged	O	I-FAC	O	O	
and	O	I-FAC	O	O	
tree-nailed	O	I-FAC	O	O	
in	O	I-FAC	O	O	
among	O	I-FAC	O	O	
the	O	I-FAC	O	O	
ledges	O	I-FAC	O	O	
by	O	I-FAC	O	O	
the	B-LOC	I-FAC	O	O	
Landing	I-LOC	I-FAC	O	O	
.	O	O	O	O	

These	B-FAC	O	O	O	
houses	I-FAC	O	O	O	
made	O	O	O	O	
the	O	O	O	O	
most	O	O	O	O	
of	O	O	O	O	
their	O	O	O	O	
seaward	O	O	O	O	
view	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
there	O	O	O	O	
was	O	O	O	O	
a	O	O	O	O	
gayety	O	O	O	O	
and	O	O	O	O	
determined	O	O	O	O	
floweriness	O	O	O	O	
in	O	O	O	O	
their	O	O	O	O	
bits	O	O	O	O	
of	O	O	O	O	
garden	B-FAC	O	O	O	
ground	I-FAC	O	O	O	
;	O	O	O	O	
the	O	O	O	O	
small-paned	O	O	O	O	
high	O	O	O	O	
windows	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
peaks	O	O	O	O	
